bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2025-05-13,2025-05-14,I2,Sassuolo,Frosinone,draw,away,3.21,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-05,2024-25
2025-05-13,2025-05-14,I2,Sudtirol,Bari,draw,draw,3.28,10.0,True,22.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-05,2024-25
2025-05-13,2025-05-14,I2,Pisa,Cremonese,draw,home,3.28,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-05,2024-25
2025-05-18,2025-05-19,T1,Galatasaray,Kayserispor,home,home,1.17,10.0,True,1.7,"league|market_prob_bucket=T1|[0.55,1.00]",2025-05,2024-25
2025-05-18,2025-05-19,T1,Fenerbahce,Eyupspor,home,home,1.22,10.0,True,2.2,"league|market_prob_bucket=T1|[0.55,1.00]",2025-05,2024-25
2025-05-25,2025-05-26,T1,Buyuksehyr,Ad. Demirspor,home,away,1.07,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-05,2024-25
2025-05-25,2025-05-26,T1,Besiktas,Rizespor,home,away,1.44,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-05,2024-25
2025-05-26,2025-05-27,T1,Hatayspor,Fenerbahce,away,home,1.21,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-05,2024-25
2025-05-30,2025-05-31,T1,Galatasaray,Buyuksehyr,home,home,1.68,10.0,True,6.8,"league|market_prob_bucket=T1|[0.55,1.00]",2025-05,2024-25
2025-05-31,2025-06-01,T1,Ad. Demirspor,Gaziantep,away,draw,1.34,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-05,2024-25
2025-05-31,2025-06-01,T1,Rizespor,Hatayspor,home,home,1.42,10.0,True,4.2,"league|market_prob_bucket=T1|[0.55,1.00]",2025-05,2024-25
2025-05-31,2025-06-01,T1,Fenerbahce,Konyaspor,home,home,1.47,10.0,True,4.7,"league|market_prob_bucket=T1|[0.55,1.00]",2025-05,2024-25
2025-08-08,2025-08-09,T1,Gaziantep,Galatasaray,away,away,1.33,10.0,True,3.3,"league|market_prob_bucket=T1|[0.55,1.00]",2025-08,2025-26
2025-08-11,2025-08-12,T1,Trabzonspor,Kocaelispor,home,home,1.56,10.0,True,5.6,"league|market_prob_bucket=T1|[0.55,1.00]",2025-08,2025-26
2025-08-15,2025-08-16,T1,Galatasaray,Karagumruk,home,home,1.16,10.0,True,1.6,"league|market_prob_bucket=T1|[0.55,1.00]",2025-08,2025-26
2025-08-17,2025-08-18,T1,Besiktas,Eyupspor,home,home,1.42,10.0,True,4.2,"league|market_prob_bucket=T1|[0.55,1.00]",2025-08,2025-26
2025-08-17,2025-08-18,T1,Buyuksehyr,Kayserispor,home,draw,1.56,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-08,2025-26
2025-08-22,2025-08-23,I2,Pescara,Cesena,draw,away,3.18,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-23,2025-08-24,T1,Fenerbahce,Kocaelispor,home,home,1.28,10.0,True,2.8,"league|market_prob_bucket=T1|[0.55,1.00]",2025-08,2025-26
2025-08-23,2025-08-24,I2,Virtus Entella,Juve Stabia,draw,draw,3.11,10.0,True,21.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-23,2025-08-24,I2,Empoli,Padova,draw,home,3.42,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-24,2025-08-25,T1,Kayserispor,Galatasaray,away,away,1.29,10.0,True,2.9,"league|market_prob_bucket=T1|[0.55,1.00]",2025-08,2025-26
2025-08-24,2025-08-25,T1,Trabzonspor,Antalyaspor,home,home,1.62,10.0,True,6.2,"league|market_prob_bucket=T1|[0.55,1.00]",2025-08,2025-26
2025-08-24,2025-08-25,I2,Catanzaro,Sudtirol,draw,draw,3.01,10.0,True,20.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-24,2025-08-25,I2,Frosinone,Avellino,draw,home,3.1,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-24,2025-08-25,I2,Venezia,Bari,draw,home,3.22,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-25,2025-08-26,I2,Sampdoria,Modena,draw,away,3.05,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-29,2025-08-30,I2,Reggiana,Empoli,draw,home,2.96,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-30,2025-08-31,T1,Galatasaray,Rizespor,home,home,1.19,10.0,True,1.9,"league|market_prob_bucket=T1|[0.55,1.00]",2025-08,2025-26
2025-08-30,2025-08-31,I2,Juve Stabia,Venezia,draw,draw,3.01,10.0,True,20.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-30,2025-08-31,I2,Cesena,Virtus Entella,draw,draw,3.09,10.0,True,20.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-30,2025-08-31,I2,Spezia,Catanzaro,draw,draw,3.27,10.0,True,22.7,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-30,2025-08-31,I2,Palermo,Frosinone,draw,draw,3.31,10.0,True,23.1,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-30,2025-08-31,I2,Mantova,Pescara,draw,home,3.33,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-31,2025-09-01,T1,Genclerbirligi,Fenerbahce,away,away,1.32,10.0,True,3.2,"league|market_prob_bucket=T1|[0.55,1.00]",2025-08,2025-26
2025-08-31,2025-09-01,I2,Bari,Monza,draw,draw,2.99,10.0,True,19.9,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-31,2025-09-01,I2,Sudtirol,Sampdoria,draw,home,3.09,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-31,2025-09-01,I2,Carrarese,Padova,draw,draw,3.12,10.0,True,21.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-08-31,2025-09-01,I2,Modena,Avellino,draw,draw,3.25,10.0,True,22.5,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-08,2025-26
2025-09-12,2025-09-13,I2,Avellino,Monza,draw,home,3.13,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-13,2025-09-14,T1,Eyupspor,Galatasaray,away,away,1.33,10.0,True,3.3,"league|market_prob_bucket=T1|[0.55,1.00]",2025-09,2025-26
2025-09-13,2025-09-14,I2,Catanzaro,Carrarese,draw,draw,2.84,10.0,True,18.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-13,2025-09-14,I2,Sampdoria,Cesena,draw,away,2.95,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-13,2025-09-14,I2,Padova,Frosinone,draw,away,2.97,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-13,2025-09-14,I2,Juve Stabia,Reggiana,draw,draw,3.0,10.0,True,20.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-13,2025-09-14,I2,Modena,Bari,draw,home,3.06,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-13,2025-09-14,I2,Pescara,Venezia,draw,draw,3.44,10.0,True,24.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-14,2025-09-15,T1,Fenerbahce,Trabzonspor,home,home,1.41,10.0,True,4.1,"league|market_prob_bucket=T1|[0.55,1.00]",2025-09,2025-26
2025-09-14,2025-09-15,I2,Empoli,Spezia,draw,draw,2.98,10.0,True,19.8,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-14,2025-09-15,I2,Sudtirol,Palermo,draw,away,3.15,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-14,2025-09-15,I2,Virtus Entella,Mantova,draw,home,3.15,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-15,2025-09-16,T1,Rizespor,Genclerbirligi,home,home,1.65,10.0,True,6.5,"league|market_prob_bucket=T1|[0.55,1.00]",2025-09,2025-26
2025-09-17,2025-09-18,T1,Fenerbahce,Alanyaspor,home,draw,1.27,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-09,2025-26
2025-09-19,2025-09-20,I2,Frosinone,Sudtirol,draw,draw,3.16,10.0,True,21.6,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-20,2025-09-21,T1,Trabzonspor,Gaziantep,home,draw,1.65,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-09,2025-26
2025-09-20,2025-09-21,I2,Reggiana,Catanzaro,draw,draw,3.12,10.0,True,21.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-20,2025-09-21,I2,Spezia,Juve Stabia,draw,away,3.13,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-20,2025-09-21,I2,Mantova,Modena,draw,away,3.18,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-20,2025-09-21,I2,Venezia,Cesena,draw,away,3.28,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-20,2025-09-21,I2,Monza,Sampdoria,draw,home,3.33,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-21,2025-09-22,T1,Kasimpasa,Fenerbahce,away,draw,1.47,10.0,False,-10.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-09,2025-26
2025-09-21,2025-09-22,T1,Samsunspor,Karagumruk,home,home,1.53,10.0,True,5.3,"league|market_prob_bucket=T1|[0.55,1.00]",2025-09,2025-26
2025-09-21,2025-09-22,I2,Padova,Virtus Entella,draw,home,2.99,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-21,2025-09-22,I2,Carrarese,Avellino,draw,away,3.09,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-21,2025-09-22,I2,Pescara,Empoli,draw,home,3.17,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-22,2025-09-23,T1,Galatasaray,Konyaspor,home,home,1.23,10.0,True,2.3,"league|market_prob_bucket=T1|[0.55,1.00]",2025-09,2025-26
2025-09-26,2025-09-27,T1,Alanyaspor,Galatasaray,away,away,1.44,10.0,True,4.4,"league|market_prob_bucket=T1|[0.55,1.00]",2025-09,2025-26
2025-09-26,2025-09-27,I2,Catanzaro,Juve Stabia,draw,draw,3.02,10.0,True,20.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
2025-09-27,2025-09-28,I2,Avellino,Virtus Entella,draw,home,3.04,10.0,False,-10.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-09,2025-26
